median_house_value,median_income
71116.12903225806,2.425
310393.5483870968,4.7009
274396.77419354836,6.057
166216.12903225806,2.2543
201900.0,2.5833
84977.41935483871,1.375
176619.38709677418,3.2206
275958.06451612903,4.6957
293883.9032258064,3.8088
112377.41935483871,4.0
61380.645161290326,1.3029
137496.7741935484,3.6
217083.90322580645,3.2177
249238.70967741936,5.1221
64790.32258064516,2.25
133593.5483870968,3.072
190232.25806451612,6.3814
125170.96774193548,3.7188
217841.93548387097,4.5533
64390.32258064516,1.5972
106906.45161290323,3.5625
204012.90322580645,4.3125
347680.77419354836,7.2707
124141.93548387097,3.1189999999999998
183532.25806451612,3.6384
86783.87096774194,2.1979
200432.25806451612,3.1795
225564.51612903227,5.9346
116019.35483870968,0.8952
190645.16129032258,4.7813
210729.03225806452,5.0374
151632.25806451612,2.9097
242758.06451612903,4.2813
165722.5806451613,3.35
197393.5483870968,3.0773
166054.83870967742,3.4643
171283.87096774194,3.6458
161322.5806451613,3.0417
296374.1935483871,2.053
189561.29032258064,2.7157
152535.48387096773,0.9218
204751.61290322582,2.7951
245577.4516129032,6.6112
226238.70967741936,2.875
218590.32258064515,1.4413
249835.48387096773,5.1701
212425.8064516129,5.1178
309958.12903225806,5.0519
207019.38709677418,4.1591
286996.77419354836,3.4375
68529.03225806452,1.7727
177658.06451612903,3.4482
165029.03225806452,3.125
120103.2258064516,3.7375
192061.29032258064,3.2031
232074.1935483871,4.3875
135906.4516129032,3.1397
341177.4516129032,7.0504
173338.70967741936,2.9926
198638.70967741936,4.7437
166822.5806451613,2.3175
181490.32258064515,3.4514
478904.0,9.8892
271774.1935483871,5.2573
221200.0,2.9832
202109.67741935485,3.6354
176716.12903225806,3.625
223303.2258064516,6.0804
143054.83870967742,1.9766
382700.06451612903,6.6959
316261.3548387097,6.1463
143348.38709677418,3.449
314061.32258064515,4.0893
204167.74193548388,1.1875
125400.0,4.5156
389161.3548387097,7.5544
222887.09677419355,4.8594
173812.90322580645,3.5347
86400.0,2.2067
294509.67741935485,6.6207
227590.32258064515,4.3882
311851.6129032258,5.1773
98641.93548387097,2.25
207425.8064516129,4.5913
144738.70967741936,3.045
156148.38709677418,3.3472
175470.96774193548,2.5033
61900.0,1.4923
175396.7741935484,2.6042
232190.32258064515,5.5
152309.67741935485,4.7917
210758.06451612903,2.5924
95658.06451612903,1.4719
200567.74193548388,3.7917
251406.4516129032,6.1253
135558.06451612903,3.9688
148280.64516129033,4.3864
241987.09677419355,4.0417
65393.54838709677,0.9288
146132.25806451612,4.5815
171135.48387096773,3.7019
253812.93548387097,3.4048
174216.12903225806,2.7768
148206.4516129032,5.0318
339348.3870967742,7.6486
184993.5483870968,3.9
142716.12903225806,1.5313
207190.32258064515,5.0278
280267.7419354839,6.3132
329067.7419354839,8.6803
140764.51612903227,4.5724
141487.09677419355,3.6406
118438.70967741935,3.7478
307629.03225806454,5.8652
317029.1612903226,4.3693
430713.22580645164,7.3151
190200.0,2.9943
196519.35483870967,3.1742
84261.29032258065,2.1265
117525.80645161291,4.1917
273664.51612903224,6.4218
182293.5483870968,5.0159
189277.4193548387,2.3547
341267.7419354839,7.6832
228251.61290322582,4.4357
63538.709677419356,1.8636
206012.90322580645,4.5375
114935.48387096774,2.4875
250125.8064516129,3.6687
198016.12903225806,2.2167
110306.45161290323,4.277
216483.87096774194,3.59
61861.290322580644,2.0357
220329.03225806452,4.8603
207987.09677419355,3.9539
300280.67741935485,6.867999999999999
277496.9032258064,3.2818
244741.93548387097,2.5386
108864.51612903226,2.964
309454.87096774194,4.9091
117538.70967741935,2.6111
268832.2580645161,3.9537
104190.32258064517,2.8676
150941.93548387097,4.2333
133854.83870967742,2.0893
274874.1935483871,4.7475
82858.06451612903,1.9375
135741.93548387097,2.1437
191696.7741935484,3.2355
219696.7741935484,5.4236
198812.90322580645,4.225
165509.67741935485,2.5114
354306.48387096776,3.2981
215825.8064516129,4.6477
80145.12903225806,1.7969
276074.1935483871,3.2964
118238.70967741935,3.1691
55241.93548387097,1.5743
278751.77419354836,4.6336
64532.25806451613,1.5281
301041.93548387097,5.7654
209980.64516129033,3.7083
282706.4516129032,3.7277
190045.16129032258,3.875
93648.3870967742,1.0
79803.2258064516,3.0268
173448.38709677418,3.6791
115854.83870967742,3.5404
230903.2258064516,3.6273
177296.7741935484,3.0147
89561.29032258065,2.5238
211367.7741935484,2.2174
67367.74193548386,2.035
194648.38709677418,3.3831
151854.83870967742,2.375
134819.35483870967,2.3946
92012.90322580645,2.5742
132212.90322580645,4.4063
150464.51612903227,2.0809
175961.29032258064,2.6519999999999997
100841.93548387097,3.0682
171622.5806451613,3.9167
235029.03225806452,3.1505
304796.77419354836,6.3093
266003.22580645164,4.9028
148519.35483870967,2.3882
236306.4516129032,3.7813
359641.93548387097,4.218
86551.6129032258,1.3679
156174.1935483871,2.1468
174996.7741935484,2.9054
289267.7419354839,2.7361
207141.93548387097,3.7109
122300.0,2.8068
97074.19354838709,3.0911
189183.87096774194,2.5488
290209.67741935485,4.625
68103.2258064516,1.7172
140277.4193548387,0.7007
262745.1935483871,5.4639
173429.03225806452,3.4955
159116.12903225806,5.2081
163680.64516129033,3.0967
185545.16129032258,4.3152
173922.5806451613,2.8311
151816.12903225806,4.0927
120722.58064516129,3.2123
199612.90322580645,3.2202
223625.8064516129,4.625
140838.70967741936,4.3235
213396.7741935484,3.705
388390.3870967742,7.9168
118880.64516129032,2.7031
78022.58064516129,2.7083
198041.93548387097,2.16
397764.6129032258,7.9767
111603.2258064516,3.3438
94319.35483870968,2.1429
199496.7741935484,3.8703
277103.22580645164,3.9583
94880.64516129032,2.7028
168338.70967741936,2.8095
444000.5483870968,10.2614
102919.35483870968,3.4038
316900.03225806454,3.35
120045.16129032258,3.875
120190.32258064517,3.5403
92074.19354838709,3.5972
395777.6451612903,7.5552
486355.67741935485,9.3586
243890.32258064515,4.5972
124461.29032258065,2.375
246887.12903225806,3.9643
128277.41935483871,2.0938
182877.4193548387,4.3818
165332.25806451612,3.8631
150922.5806451613,4.4085
196319.35483870967,3.2196
63751.6129032258,2.8393
184616.12903225806,3.3689999999999998
276800.0,6.2073
84796.7741935484,3.1597
449351.96774193546,10.1531
182358.06451612903,2.6
210632.25806451612,4.2759
116729.03225806452,1.8299
146567.74193548388,4.3897
229909.67741935485,4.9219
63287.096774193546,1.5633
159696.7741935484,3.4792
63558.06451612903,0.78
216583.87096774194,3.3369999999999997
313790.3870967742,5.9113
310100.0,6.3612
252080.64516129033,5.5797
77525.80645161291,2.2727
300106.48387096776,5.5959
72467.74193548386,1.9417
62051.6129032258,1.2679
148519.35483870967,4.5053
79283.87096774194,2.2031
121090.32258064517,1.6348
70670.96774193548,1.2049
92903.2258064516,3.7578
271741.93548387097,5.6756
242112.96774193548,2.7226
229316.12903225806,5.1046
213187.09677419355,4.5594
74880.64516129032,2.2788
348235.5806451613,6.2247
89903.2258064516,4.0027
184267.74193548388,5.5425
103609.67741935483,3.0833
254783.87096774194,5.9878
309041.93548387097,5.9175
105341.93548387097,2.3603
72041.93548387097,2.0074
131167.74193548388,3.5
154535.48387096773,2.0938
219780.64516129033,3.6583
299422.6129032258,4.7375
206783.87096774194,5.8416
118409.67741935483,3.1568
135574.1935483871,3.4079
90335.48387096774,2.4141
191761.29032258064,4.0687
99287.09677419355,2.5313
428371.22580645164,7.9813
476832.8064516129,10.8034
131880.64516129033,3.636
74887.09677419355,2.75
258412.90322580645,4.7685
243322.61290322582,4.2841
254061.29032258064,5.9582
193706.4516129032,3.1467
152922.5806451613,4.8281
72861.29032258065,1.4767
417313.0,7.1382
81161.29032258065,1.2548
265803.22580645164,5.9716
102351.6129032258,1.7188
364677.48387096776,6.0255
193706.4516129032,3.6944
164606.4516129032,2.681
176380.64516129033,2.4016
139096.7741935484,2.32
145754.83870967742,3.9306
209370.96774193548,3.0
285903.22580645164,4.5556
160825.8064516129,2.9
61919.354838709674,1.4661
126483.87096774194,3.4698
184261.29032258064,2.4914
168880.64516129033,2.2417
113106.45161290323,3.1029
157003.2258064516,4.0037
303870.96774193546,4.6277
209790.32258064515,2.125
205532.25806451612,3.7316
63316.12903225807,1.4646
216100.03225806452,2.9511
192212.90322580645,3.338
116019.35483870968,1.9583
79109.67741935483,1.7841
92912.90322580645,2.1472
92061.29032258065,2.3468
299500.03225806454,5.2118
258380.64516129033,6.2403
252425.8064516129,4.875
167022.5806451613,2.25
235003.2258064516,5.3032
66664.51612903226,2.6066
184612.90322580645,2.2024
262306.4516129032,6.1256
317893.6129032258,5.785
242719.35483870967,5.4038
253267.74193548388,3.2545
345661.32258064515,5.8142
244758.06451612903,4.375
291270.96774193546,4.5913
211006.4516129032,2.9133
241316.12903225806,5.5968
189761.32258064515,4.2305
116674.19354838709,2.7639
215645.16129032258,3.1312
197422.61290322582,3.875
212054.87096774194,4.625
230951.64516129033,4.3403
205464.5483870968,2.4659
78432.25806451614,3.0846
294625.8387096774,3.9798
331225.8387096774,7.4947
297619.48387096776,4.0
57103.22580645161,1.6944
97141.93548387097,1.95
204135.48387096773,3.1641
117325.80645161291,3.3295
191454.83870967742,3.7237
110661.29032258065,3.1801
120496.7741935484,3.0
288809.7419354839,3.1289999999999996
263212.9032258064,6.6539
139867.74193548388,4.4306
297619.3870967742,4.9861
113477.41935483871,2.5795
80506.45161290323,2.182
160377.4193548387,1.7801
239458.06451612903,3.2437
222422.5806451613,1.4680000000000002
292751.6129032258,4.8036
121664.51612903226,3.4583
104719.35483870968,1.7143
142767.74193548388,4.2414
254480.64516129033,6.0471
427668.06451612903,6.3835
303848.3870967742,6.4517
109696.7741935484,2.5473
122412.90322580645,3.7333
210129.03225806452,3.1429
182122.5806451613,3.2232
93916.12903225806,3.1908
76135.48387096774,1.9943
329041.93548387097,6.5631
234077.4193548387,4.8393
287793.5806451613,5.756
170222.5806451613,3.6630000000000003
255096.83870967742,3.821
116787.09677419355,1.6471
86112.90322580645,2.0458
72080.64516129032,2.9244
200593.5483870968,4.3068
134764.51612903227,3.4184
120090.32258064517,3.016
92154.83870967742,2.1781
215512.90322580645,4.3812
146106.4516129032,3.7589
62322.58064516129,1.7
403574.51612903224,6.5829
191029.03225806452,2.2746
146709.67741935485,3.875
384542.0967741936,6.2113
287887.1612903226,5.2578
342564.5483870968,7.8336
284383.9032258064,5.979
106200.0,2.3475
170454.83870967742,2.7986
243790.32258064515,5.422000000000001
296832.2580645161,6.6678
96667.74193548386,3.0204
126329.06451612903,1.4625
200551.61290322582,4.5461
201135.48387096773,3.9375
346487.0967741936,5.0156
317729.12903225806,4.6547
204790.32258064515,3.1667
128190.32258064517,3.125
465152.2580645161,8.0755
283248.3870967742,6.6143
73229.03225806452,3.2396
96638.70967741935,2.4688
138735.48387096773,3.055
74293.54838709677,1.7411
210996.7741935484,4.2386
111958.06451612903,2.3343
138209.67741935485,4.263
150519.35483870967,2.875
145132.25806451612,2.3463
459768.1612903226,7.4046
92012.90322580645,2.3496
184900.0,2.6354
171109.67741935485,3.125
241083.90322580645,2.7464
165719.35483870967,3.7439999999999998
196490.35483870967,3.2685
240232.25806451612,4.5333
86832.25806451614,1.2411
87070.96774193548,2.9821
189696.7741935484,2.8042
324493.5483870968,5.8415
134996.7741935484,1.7679
58538.709677419356,1.7105
61445.16129032258,1.6929
109038.70967741935,2.3818
232196.7741935484,4.6211
117109.67741935483,3.625
201364.51612903227,2.6217
263596.77419354836,4.207
351945.2580645161,4.7386
198612.90322580645,2.8472
81006.45161290323,2.5033
230903.2258064516,5.3177
213271.0,4.625
106519.35483870968,3.3871
108622.58064516129,2.5148
66770.96774193548,1.7692
131651.61290322582,2.25
181925.8064516129,3.5
133938.70967741936,3.7286
116483.87096774194,4.0
93838.70967741935,4.0577
92064.51612903226,1.9707
83654.80645161291,1.3531
102358.06451612903,2.4653
177351.61290322582,3.7143
93254.83870967742,1.9063
112251.6129032258,3.2148
195309.67741935485,3.9329
105796.7741935484,2.9688
178829.03225806452,2.6563
175880.64516129033,2.7292
151625.8064516129,1.1806
74667.74193548386,1.128
122206.45161290323,3.4228
93345.16129032258,2.5833
61651.6129032258,1.7418
84370.96774193548,2.6875
190709.67741935485,3.3375
219980.64516129033,5.2907
409968.03225806454,10.2289
122690.32258064517,3.2917
110506.45161290323,2.5401
85138.70967741935,3.125
71622.58064516129,2.6522
192522.5806451613,3.8586
224512.93548387097,3.1324
205941.93548387097,3.0096
256570.96774193548,5.0072
129222.58064516129,2.3382
196112.90322580645,3.3047
230606.4516129032,2.6136
268761.29032258067,2.3674
86835.48387096774,2.8125
224835.48387096773,3.858
95003.2258064516,3.1062
98029.03225806452,2.3233
97651.6129032258,3.3
222451.61290322582,3.3958
329577.51612903224,6.0145
316348.4193548387,7.1472
262029.03225806452,5.2374
109470.96774193548,4.2396
178206.4516129032,1.473
122348.3870967742,2.995
152200.0,1.858
224396.7741935484,3.5761
377745.1935483871,7.457000000000001
161496.7741935484,2.1447
170496.7741935484,4.4397
311967.77419354836,6.0335
317796.77419354836,4.7381
167300.0,4.196000000000001
163500.0,1.775
102648.3870967742,3.0139
53383.87096774193,1.7375
129790.32258064517,4.8839
197854.83870967742,3.5972
429458.2580645161,8.1124
332874.2580645161,5.0858
223664.51612903227,4.4306
183029.03225806452,2.0984
129251.6129032258,2.8973
382583.87096774194,7.8601
112393.54838709677,3.0
217251.61290322582,4.8438
128645.16129032258,3.8295
88006.45161290323,2.0411
204903.2258064516,2.8058
89380.64516129032,2.151
170622.5806451613,1.625
183587.09677419355,2.7317
434426.03225806454,8.0727
175548.38709677418,2.925
87696.7741935484,2.3929
193980.64516129033,4.2042
80454.83870967742,3.3529
187422.5806451613,2.7614
239606.4516129032,3.5528
229329.03225806452,3.8464
202487.09677419355,4.3667
94906.45161290323,2.3711
171461.29032258064,2.9716
219867.74193548388,4.3333
83100.0,2.4961
223441.96774193548,3.5417
110967.74193548386,2.4196
210661.29032258064,3.0125
116596.7741935484,3.0354
229900.03225806452,4.8013
389796.9032258064,8.003
277887.0967741936,5.2039
133170.96774193548,4.0469
165400.0,5.0223
250364.51612903227,5.7089
165406.4516129032,5.0829
448671.51612903224,8.9728
213983.87096774194,4.7283
157387.09677419355,3.375
226996.7741935484,3.8936
177519.35483870967,2.1838
378106.51612903224,5.5941
158274.1935483871,3.1786
337232.29032258067,3.4236
87780.64516129032,1.8833
320741.93548387097,4.3232
307541.93548387097,3.9097
355135.5483870968,4.6197
153809.67741935485,2.6667
499955.8064516129,13.947000000000001
209283.87096774194,1.6389
222612.90322580645,3.4612
117825.80645161291,1.6098
96235.48387096774,4.1528
437468.03225806454,7.2651
286532.2580645161,6.5764
70400.0,2.5644
326129.32258064515,4.1012
210780.64516129033,4.1875
238464.51612903227,4.0547
222296.7741935484,4.0221
266538.77419354836,5.0551
79377.41935483871,2.6477
141919.35483870967,1.8929
69741.93548387097,1.5823
203612.90322580645,4.0417
169500.0,3.9844
162306.4516129032,1.5179
187248.38709677418,2.2538
158396.7741935484,2.3384
119177.41935483871,2.2734
192138.70967741936,4.7772
230006.48387096773,4.5417
157654.83870967742,2.6354
99719.35483870968,2.793
335006.48387096776,6.5851
411054.9032258064,10.1122
172432.25806451612,3.4821
332761.3548387097,7.0735
163100.0,2.2599
217358.06451612903,3.9766
222632.25806451612,3.5625
67296.7741935484,0.716
139374.1935483871,3.125
197593.5483870968,3.9702
294971.03225806454,4.7708
200638.70967741936,5.6485
123158.06451612903,2.87
322022.6451612903,5.8096
238025.8064516129,3.875
203861.29032258064,3.2122
67367.74193548386,1.6823
97490.32258064517,2.8438
106745.16129032258,2.8906
209322.5806451613,3.6296
181119.35483870967,2.785
238029.03225806452,5.6754
160132.25806451612,1.7701
202780.64516129033,1.7301
132441.93548387097,2.9643
144854.83870967742,4.4205
251483.87096774194,3.84
122083.87096774194,3.0199
220893.5483870968,3.9688
236712.93548387097,3.86
147816.12903225806,5.0917
312206.51612903224,4.4583
288209.67741935485,4.5074
124338.70967741935,3.1204
174338.70967741936,2.3958
97467.74193548386,1.9583
136361.29032258064,4.175
148377.4193548387,2.6033
175993.5483870968,4.9783
101335.48387096774,2.0547
160151.61290322582,2.2847
243796.8064516129,5.0162
294964.51612903224,5.0774
251383.87096774194,6.127999999999999
87048.3870967742,2.7083
273648.4193548387,4.9519
270890.3870967742,4.8488
210964.51612903227,1.9018
143593.5483870968,2.63
79754.83870967742,2.7792
203183.87096774194,2.8784
204264.51612903227,2.6205
230429.03225806452,4.5234
261661.29032258064,3.5909
74045.16129032258,1.8849
232248.38709677418,3.625
94080.64516129032,2.3798
92241.93548387097,1.8162
194229.03225806452,4.4655
457345.8064516129,10.8805
198567.74193548388,3.1548
227087.12903225806,6.1805
440003.8064516129,8.6196
259135.48387096773,5.0
61548.3870967742,1.5859999999999999
304993.5483870968,7.3769
128287.09677419355,4.2037
300322.6129032258,4.625
188406.4516129032,4.21
108396.7741935484,3.4028
382958.2580645161,7.7112
164519.35483870967,4.4519
247800.03225806452,5.6344
186758.06451612903,2.3675
70141.93548387097,2.6875
328158.1935483871,3.6728
114387.09677419355,2.9583
111835.48387096774,3.0954
241225.8064516129,4.3542
200564.51612903227,3.1776
85287.09677419355,2.1513
200400.03225806452,2.7601
235170.96774193548,5.144
237890.32258064515,4.5313
247396.7741935484,5.0081
189187.09677419355,3.4196
342074.1935483871,6.9737
149712.90322580645,2.2132
222593.5483870968,2.3625
146106.4516129032,4.1518
210519.35483870967,3.1106
280912.9032258064,5.0145
65016.12903225807,1.4511
309277.4193548387,4.3939
291216.1612903226,6.8474
196058.06451612903,3.1354
101883.87096774194,2.5234
137800.0,3.5511
173751.61290322582,4.6437
144035.48387096773,3.5179
210058.06451612903,4.7
107190.32258064517,2.5062
184638.70967741936,3.3833
183709.67741935485,5.0346
163122.5806451613,2.6528
217680.64516129033,3.6802
227141.93548387097,6.2082
185287.09677419355,3.4583
263525.9032258064,3.9934
252096.7741935484,5.4781
172290.32258064515,3.2465
70648.3870967742,1.4028
247045.16129032258,3.5
179174.1935483871,3.2083
280387.1612903226,5.5381
109803.2258064516,3.3182
191100.0,4.3438
240280.67741935485,5.5218
188245.16129032258,2.9167
154780.64516129033,2.1827
235338.70967741936,5.1023
76741.93548387097,2.0625
275212.9032258064,4.9583
233206.4516129032,4.4375
216154.83870967742,1.4036
213906.4516129032,4.1902
283371.03225806454,5.6975
161141.93548387097,3.6389
224141.93548387097,3.8239
484981.48387096776,9.272
221119.35483870967,2.825
190419.35483870967,2.9899
155745.16129032258,5.0427
152241.93548387097,4.7396
155019.35483870967,5.0839
175990.32258064515,5.5292
256212.90322580645,5.1514
56741.93548387097,1.474
87254.83870967742,2.2101
345964.5483870968,7.2634
109132.25806451614,2.125
154332.25806451612,2.1044
385029.2580645161,6.7257
214641.96774193548,1.4554
145264.51612903227,1.7348
81603.19354838709,2.125
292316.12903225806,5.5061
181493.5483870968,2.4886
210338.74193548388,4.2083
234483.87096774194,4.4
168690.32258064515,5.143
192732.25806451612,3.1446
367409.70967741933,6.101
114883.87096774194,3.4625
114303.2258064516,3.0
234593.5483870968,4.7813
290941.96774193546,5.1155
260538.70967741936,6.5143
250558.06451612903,4.8862
154296.7741935484,4.3981
290958.06451612903,3.9722
238851.61290322582,6.1436
275261.32258064515,4.625
316425.8387096774,6.0571
233506.48387096773,3.5234
244451.61290322582,3.9417
261235.51612903227,2.75
233590.32258064515,4.325
55422.58064516129,1.6486
185445.16129032258,3.5989999999999998
157258.06451612903,5.1305
241932.25806451612,4.25
205474.1935483871,4.2679
190641.93548387097,2.7917
120148.3870967742,4.0909
95635.48387096774,2.0089
149048.38709677418,2.543
170303.2258064516,2.4167
88129.03225806452,2.8125
110012.90322580645,1.9718
92606.45161290323,3.6522
203364.51612903227,2.4519
227212.90322580645,4.0313
53393.54838709677,1.4432
164974.1935483871,4.4637
135864.51612903227,2.1638
179783.87096774194,2.78
254264.61290322582,4.1563
290012.96774193546,3.2222
248203.2258064516,4.5096
242819.35483870967,4.2708
108000.0,2.2875
269900.0,4.1717
240958.06451612903,3.5869999999999997
183909.67741935485,2.7308
206329.03225806452,3.8929
242758.09677419355,6.3406
184948.38709677418,3.6371
116725.80645161291,2.1875
115667.74193548386,2.595
169935.48387096773,3.7279
213496.7741935484,4.0469
156003.2258064516,2.5875
194116.12903225806,2.8889
152645.16129032258,2.1157
209796.7741935484,2.8821
68774.19354838709,1.7778
162564.51612903227,3.0645
146025.8064516129,3.5
101754.83870967742,3.3261
147874.1935483871,3.0806
284535.48387096776,6.2185
163364.51612903227,3.3393
192929.03225806452,1.3365
77270.96774193548,1.6033
194251.61290322582,2.0469
168083.87096774194,3.1103
161916.12903225806,2.895
89758.06451612903,1.5817
85538.70967741935,2.3508
174519.35483870967,4.0408
258332.25806451612,3.8565
208506.4516129032,4.5881
188280.64516129033,3.4839
220012.90322580645,4.7222
294116.12903225806,5.6223
189100.0,5.2699
175529.03225806452,2.8274
218912.93548387097,5.252999999999999
198880.64516129033,3.6217
223890.32258064515,3.075
320296.8064516129,5.8371
73874.19354838709,1.4911
299000.06451612903,5.1702
330593.5806451613,6.5217
141158.06451612903,1.9792
65329.032258064515,2.1284
120848.3870967742,1.8472
78861.29032258065,1.9946
281561.29032258067,5.2939
187283.87096774194,2.68
311761.29032258067,7.9294
327364.5806451613,6.212999999999999
159483.87096774194,4.5938
104006.45161290323,2.5104
367280.67741935485,4.2222
428364.77419354836,8.3678
218500.0,4.4107
215383.87096774194,5.0653
188829.03225806452,4.1205
76980.64516129032,1.9088
268474.1935483871,6.5116
195016.12903225806,1.8333
115770.96774193548,2.8173
464910.3870967742,8.3617
86880.64516129032,1.3365
178245.16129032258,3.0972
444468.1612903226,8.3252
488539.3548387097,13.1107
217406.4516129032,4.605
230393.5483870968,2.7266
460252.2580645161,9.2298
71606.45161290323,2.785
191161.29032258064,3.5521
